severity,category,address,city,listing_id,page,snippet
SOFT,stale_claim,334 Sparrow Wood Ct,Lake Mary,9e7b1d45-4236-4f14-9ef5-fe2ba1e25eb7,,"This home won't last long, don't miss out on your opportunity to live in this fantastic home, professionally leased and managed by Atrium Management."
SOFT,stale_claim,334 Sparrow Wood Ct,Lake Mary,9e7b1d45-4236-4f14-9ef5-fe2ba1e25eb7,,AVAILABLE NOW!!
SOFT,stale_claim,337 Grove Avenue,Winter Park,90fffd97-5ed4-41fa-85b7-d3409812bdfd,,3 Bedroom 2 Bath Winter Park Home Available Now!!!
SOFT,stale_claim,3372 River View Way,Winter Park,e63d4bbc-21bd-4da9-9fb2-ee715eb1f15c,,AVAILABLE NOW
SOFT,stale_claim,3422 Orange Rose Loop,Apopka,6e7fcfd4-749d-48cc-a72f-85f4a493b8df,,Don't miss the opportunity to live in one of Apopka's newest and most convenient communities!
SOFT,stale_claim,3422 Orange Rose Loop,Apopka,6e7fcfd4-749d-48cc-a72f-85f4a493b8df,,AVAILABLE NOW!!
SOFT,stale_claim,345 Lakepointe Dr Unit 104,Altamonte Springs,01044351-7493-4486-9de2-de94c3ce681b,,Don't miss out—schedule a tour today and experience this fantastic home for yourself!
SOFT,stale_claim,345 Placid Lake Dr.,Sanford,ebc26484-f807-4ecc-aed4-0a469128ac2a,,AVAILABLE NOW!!!
SOFT,stale_claim,3451 Hunt Ln,Oviedo,83a7faf4-bd95-4c35-aff4-26e54f83ca70,,Don’t miss out on this fantastic opportunity to live in one of Oviedo’s most sought-after areas!
SOFT,stale_claim,3482 Wilshire Way Rd #201,Orlando,25dd325f-7a75-4ed1-a485-db4baa32360f,,AVAILABLE NOW!!!
SOFT,stale_claim,349 Grove Avenue,Winter Park,046ec668-5f86-4b95-a265-b0384e951157,,DON'T MISS OUT on this opportunity to make this house your new home!
SOFT,stale_claim,3525 Meadow Breeze Loop,Ocoee,de9b7e36-a309-40ae-bfd0-66d14282d938,,Don't miss out on this spacious home which is ongoing REMODELING!
SOFT,stale_claim,3525 Meadow Breeze Loop,Ocoee,de9b7e36-a309-40ae-bfd0-66d14282d938,,Schedule your showing today!
SOFT,stale_claim,35281 Cassis Path,Zephyrhills,86c244d9-3e71-4a32-b3ce-4fe4f89bda8e,,Beautiful 6 bedroom home available now!
SOFT,stale_claim,35281 Cassis Path,Zephyrhills,86c244d9-3e71-4a32-b3ce-4fe4f89bda8e,,Available now!
SOFT,stale_claim,35281 Cassis Path,Zephyrhills,86c244d9-3e71-4a32-b3ce-4fe4f89bda8e,,Available now!
SOFT,stale_claim,3542 Treetop St,Deland,6c5f162e-e82d-41ed-b294-34fb62b0a542,,Don't miss out on this perfect opportunity to live in a BRAND NEW neighborhood.
SOFT,stale_claim,3542 Treetop St,Deland,6c5f162e-e82d-41ed-b294-34fb62b0a542,,Schedule a tour today and make this your new home.
SOFT,stale_claim,357 Cedarcrest Court,Lake Mary,85df2dd8-a411-47fd-8ab7-0922a99c2388,,Don't miss out on the opportunity to make this house your dream home.
SOFT,stale_claim,357 Cedarcrest Court,Lake Mary,85df2dd8-a411-47fd-8ab7-0922a99c2388,,Contact us today to schedule a private showing and experience the epitome of Florida living.
SOFT,stale_claim,3651 N. Goldenrod Road #C206,Winter Park,5d932bec-8091-42b9-9f9c-f0398e6f3e8e,,AVAILABLE NOW!
SOFT,stale_claim,3703 E North Bay St,Tampa,173627eb-c2ec-42d7-8192-7431c661f03b,,Don’t miss out on this move-in-ready gem—schedule your tour today!
SOFT,stale_claim,371 Placid Lake Drive,Sanford,28870318-7b0a-4e7e-998c-a249da481b42,,3BR/2BA Home in Sanford – **Available Now**
SOFT,stale_claim,371 Placid Lake Drive,Sanford,28870318-7b0a-4e7e-998c-a249da481b42,,Don’t miss your chance to live in one of Sanford’s most accessible and welcoming communities!
SOFT,stale_claim,371 Placid Lake Drive,Sanford,28870318-7b0a-4e7e-998c-a249da481b42,,AVAILABLE NOW!!!!!!!
SOFT,stale_claim,3728 County Line Rd,Lakeland,699a70e8-4347-43ba-baba-5c5e0b5d6de8,,Schedule your tour today this one won’t last long!
SOFT,stale_claim,3732 County Line Rd,Lakeland,068d0d26-4cf1-4411-8aae-c89131329e29,,Don't miss out on the opportunity to make this lovely house your new home.
SOFT,stale_claim,3732 County Line Rd,Lakeland,068d0d26-4cf1-4411-8aae-c89131329e29,,Contact us today for more information and to schedule a viewing.
SOFT,stale_claim,3806 -3808 W El Prado Blvd,Tampa,93c8fe8f-0939-414e-afde-3ecc9fe134d6,,Schedule your tour today—this charming apartment won't last long!
SOFT,stale_claim,3806 -3808 W El Prado Blvd,Tampa,00c2e4d0-c82e-4f23-b259-be6778ebfdf7,,Schedule a tour today!
SOFT,stale_claim,3806 -3808 W El Prado Blvd,Tampa,00c2e4d0-c82e-4f23-b259-be6778ebfdf7,,Contact us now to secure your spot in one of South Tampa’s most iconic neighborhoods.
SOFT,stale_claim,3810 Deeson Rd Unit 1,Lakeland,d3ad9a31-a852-41df-a594-b5b84cb2bb07,,Don't miss out on the opportunity to make this lovely duplex your new home.
SOFT,stale_claim,3810 Deeson Rd Unit 1,Lakeland,d3ad9a31-a852-41df-a594-b5b84cb2bb07,,Contact us today for more information and to schedule a tour.
SOFT,stale_claim,3810 Deeson Rd Unit 2,Lakeland,f4c6829e-4931-49b3-ba5d-579ab1740bf0,,Don't miss out on the opportunity to make this lovely duplex your new home.
SOFT,stale_claim,3810 Deeson Rd Unit 2,Lakeland,f4c6829e-4931-49b3-ba5d-579ab1740bf0,,Contact us today for more information and to schedule a tour.
SOFT,stale_claim,3819 Fenster Ln,The Villages,526ed343-ffca-4fd7-b86e-1b53a7e6dc5e,,Hurry and schedule a tour today and make this your new home sweet home!
SOFT,stale_claim,3906 Angola Ln,Sanford,a1bde8d3-5394-4e58-a1ba-1d4d1727c0f2,,Don’t miss your chance to experience all that this home has to offer—schedule your private tour today and envision the possibilities!
SOFT,stale_claim,3967 Oakington Pl,Longwood,360bdcac-32ad-426c-a998-b47f51a39ffc,,Don't miss out on this incredible opportunity to make this house your forever home.
SOFT,stale_claim,4001 Rosepointe Ct,Tampa,9030307b-1fbf-4944-a6c9-840ac2237293,,Don’t miss the opportunity to call this beautifully renovated Tampa home yours.
SOFT,stale_claim,4001 Rosepointe Ct,Tampa,9030307b-1fbf-4944-a6c9-840ac2237293,,Schedule your private tour today and be among the first to experience this updated residence!
SOFT,stale_claim,4006 Wilkes Dr,Melbourne,ba060832-2252-4478-bc6d-6b60051f2512,,AVAILABLE NOW!!!
SOFT,stale_claim,4010 San Gallo Dr,Kissimmee,6799fc69-f989-4da6-afd9-2f13faeee1f6,,Don’t miss this opportunity to live in one of Kissimmee’s most vibrant communities — schedule your private tour today!
SOFT,stale_claim,4036 Messina Drive,Lake Mary,aeab35c7-985a-4072-9876-8bf6b7088845,,AVAILABLE NOW!!
SOFT,stale_claim,404 Wilton Cir,Sanford,ac939ae8-d3f8-4a99-90d5-a863ac9aa2fa,,Schedule a showing today and experience the best of Sanford living!
SOFT,stale_claim,4046 Tour Trace,Land O Lakes,478ba6cc-ea82-43c5-8613-c7c553ff10d1,,Don't miss out on the opportunity to make this house your home.
SOFT,stale_claim,4046 Tour Trace,Land O Lakes,478ba6cc-ea82-43c5-8613-c7c553ff10d1,,Contact us today to schedule a tour and see all that this remarkable property has to offer.
SOFT,stale_claim,405 NE Avenue M,Winter Haven,9b35b12a-fe80-4c76-8425-6962eb48e1e2,,"This beautiful duplex combines comfort, style, and convenience — don’t miss your chance to make it your new home!"
SOFT,stale_claim,407 S Hawthorn Cir,Winter Springs,8a3bc192-7175-4f98-9c36-404c2d03059c,,AVAILABLE NOW!!!
SOFT,stale_claim,408 Kays Landing Dr,Sanford,0fcd4ae5-b5fb-4714-844b-ada33cb060f8,,AVAILABLE NOW!!!
SOFT,stale_claim,413 S. Netherwood Crescent,Altamonte Springs,d20b4136-db14-424b-8183-c00f33c4542e,,Please call to schedule private showing today!
SOFT,stale_claim,418 Brentwood Club Cove,Longwood,1be6370f-330f-4b46-953b-3937bdc9ee22,,AVAILABLE Now!!
SOFT,stale_claim,422 Springview Dr,Sanford,ce982903-c08a-4975-9161-cd032f05ca3b,,Charming and Spacious 3 Bedroom 2 Bath Home w/HUGE FENCED BACKYARD & 2 Car Garage in Sanford AVAILABLE IMMEDIATELY
SOFT,stale_claim,422 Springview Dr,Sanford,ce982903-c08a-4975-9161-cd032f05ca3b,,"This property is professionally leased and managed by Atrium Management Company, don't miss out on the opportunity to make this house your home."
SOFT,stale_claim,426 Davis Drive,Orlando,957525c0-ad3b-45f5-a5e8-1df2adff9cbb,,Please call today for viewing!
SOFT,stale_claim,435 W Alamo Dr,Lakeland,4793ab6d-a7c4-40bd-b6c7-2f3d4a4f477f,,Don't miss out on this opportunity to make this house your new home!
SOFT,stale_claim,4351 Melbrooke Ct,Lakeland,d4168afe-d0dc-4d79-9590-2cb9c9fc6c75,,Don't miss out on the opportunity to make this charming house your new home.
SOFT,stale_claim,4351 Paraglider Place,Wesley Chapel,08bec036-17ee-45e9-9e3a-a6b90bd2f5f3,,"Don't miss out on this incredible opportunity, schedule a viewing today!"
SOFT,stale_claim,4355 Paraglider Place,Wesley Chapel,323b1e97-c296-4de6-bf7b-90be08845c5e,,Don't miss out on the opportunity to make this house your home.
SOFT,stale_claim,4355 Paraglider Place,Wesley Chapel,323b1e97-c296-4de6-bf7b-90be08845c5e,,Schedule a tour today and experience the comfort and convenience this Wesley Chapel gem has to offer.
SOFT,stale_claim,438 Quercus Rd,Auburndale,f2eebfec-5cee-43a5-9a8f-ec39b13f370d,,Don't miss out on the opportunity to make this house your new home.
SOFT,stale_claim,4401 Har Paul Cir,Tampa,cbeb16e2-3d79-4b7a-8650-e16d6af74866,,This townhome is rent-ready and waiting for you—don’t miss out!
SOFT,stale_claim,4407 S Semoran Blvd Apt 2,Orlando,a627cf55-df24-4e1e-b996-e9ca56fd8eee,,Don't miss the opportunity to make this beautiful property your next home!
SOFT,stale_claim,446 Higher Combe Dr,Davenport,cbcae618-cf0a-4012-a116-2f09e41494ed,,This is a rare opportunity to rent a golf-front home in a premier resort community—don’t miss this one!
SOFT,stale_claim,446 Wenthrop Cir,Rockledge,d3ab5345-4192-43d6-ae99-1c87a467d026,,AVAILABLE NOW!!!
SOFT,stale_claim,4554 Shanewood Ct,Orlando,43a2e3a6-8a21-44ba-a4ae-0bd8e2208fe2,,AVAILABLE NOW!!!
SOFT,stale_claim,4554 Shanewood Ct,Orlando,43a2e3a6-8a21-44ba-a4ae-0bd8e2208fe2,,Please contact Atrium Management to schedule your tour today!
SOFT,stale_claim,46 Narcissus Dr,Debary,dbe61a3e-34e3-4d3f-8223-bf18b62d6ab1,,Don't miss the opportunity to make this updated and well-maintained house your new home!
SOFT,stale_claim,4670 Elena Way,Melbourne,45bec5c6-2a64-46c9-bc7f-856ce62fdc3b,,AVAILABLE NOW!!!
SOFT,stale_claim,4698 Tribute Trl,Kissimmee,38c10438-a3f0-4724-8258-0f27bf8ad0f1,,Don't miss out on this fantastic opportunity to own a beautiful home in one of the most sought-after areas in Central Florida.
SOFT,stale_claim,4698 Tribute Trl,Kissimmee,38c10438-a3f0-4724-8258-0f27bf8ad0f1,,Schedule your tour today and discover all that this amazing community has to offer!
SOFT,stale_claim,4698 Tribute Trl,Kissimmee,38c10438-a3f0-4724-8258-0f27bf8ad0f1,,AVAILABLE NOW!!!
SOFT,stale_claim,4760 SE 30th Ct,Ocala,085da860-c9d5-40ee-8d1e-d9b768101e65,,"- Utility Concierge Service: Simplify your move with one call to set up utility services, cable, and internet."
SOFT,stale_claim,4760 SE 30th Ct,Ocala,085da860-c9d5-40ee-8d1e-d9b768101e65,,Contact us today to make this charming cabin your new home.
SOFT,stale_claim,4862 S Semoran Blvd,Orlando,0d264cc9-5799-4ad1-b638-a01f9ca67fa2,,"Newly Updated 2 Bedroom 2 Bathroom Southbrooke Condominiums 2nd Floor Corner Unit, GREAT LOCATION AVAILABLE NOW!"
SOFT,stale_claim,487 Carrigan Ave,Oviedo,d9f79b1d-c93a-4dc0-bb22-303488972d5f,,AVAILABLE NOW!!
SOFT,stale_claim,5 Laurel Pass,Ocala,0182f549-bb79-43f3-b7d3-d1d25fab94d8,,This property is managed by the esteemed Atrium Management Company Call today to schedule your tour.
SOFT,stale_claim,5 Laurel Pass,Ocala,bccb2495-b81b-4be9-a93e-62d584e80fc3,,"- Utility Concierge Service: Simplify your move with one call to set up utility services, cable, and internet."
SOFT,stale_claim,5 Laurel Pass,Ocala,bccb2495-b81b-4be9-a93e-62d584e80fc3,,Call today to schedule your tour!
SOFT,stale_claim,5026 Falmouth Dr,Orlando,0f25cf73-0b52-4208-bb15-8f44b20b2502,,Don't miss out on the opportunity to make this house your home!
SOFT,stale_claim,5026 Falmouth Dr,Orlando,0f25cf73-0b52-4208-bb15-8f44b20b2502,,Apply TODAY and have your application fee waived for a move in date of March 14th or SOONER!
SOFT,stale_claim,5119 Ferncrest Dr,Winter Park,c1c2fc31-5d40-444c-a210-4ca223779844,,Don't miss the opportunity to make this charming house your new home!
SOFT,stale_claim,517 San Juan Blvd,Orlando,4384d34d-042a-44ac-b057-f673054987e5,,AVAILABLE NOW!!
SOFT,stale_claim,527 Cidermill Place,Lake Mary,3ede45a7-09ba-4c27-81fb-b495c08a83ae,,Don't miss out – this exceptional residence will be available starting May 10th!
SOFT,stale_claim,5314 Kempston Dr,Orlando,52d1f0cb-ac81-4831-91b3-57570b656a2a,,Don’t miss this exceptional opportunity—schedule your private viewing today!
SOFT,stale_claim,5325 Curry Ford Rd Unit B201,Orlando,1a7bd754-f67d-4ee4-bb35-9b9ae5cf7905,,AVAILABLE NOW!
SOFT,stale_claim,536 Sunrise Dr,Orlando,71fe2aa9-899d-40d2-a251-1df5e4313f97,,Newly Built 1-Bedroom Lake Como rental with Luxury Finishes – Available Now!
SOFT,stale_claim,536 Sunrise Dr,Orlando,71fe2aa9-899d-40d2-a251-1df5e4313f97,,"Welcome to your beautifully built 1-bedroom, 1-bathroom home, available now!"
SOFT,stale_claim,536 Sunrise Dr,Orlando,71fe2aa9-899d-40d2-a251-1df5e4313f97,,Don’t miss out on this move-in-ready gem!
SOFT,stale_claim,536 Sunrise Dr,Orlando,71fe2aa9-899d-40d2-a251-1df5e4313f97,,Don't miss out on this incredible opportunity to make this house your forever home.
SOFT,stale_claim,536 Sunrise Dr,Orlando,71fe2aa9-899d-40d2-a251-1df5e4313f97,,AVAILABLE NOW!!
SOFT,stale_claim,5403 Loma Vista Loop,Davenport,4a836f48-5738-45d4-acce-a900b36d6430,,"Don't miss the opportunity to enjoy comfort, convenience, and exceptional value all in one place!"
SOFT,stale_claim,5420 Tessin Trl,Saint Cloud,0829539d-6f04-46c5-9e59-4bf99945fb8e,,Don’t miss the opportunity to make 5420 Tessin Trl your next home.
SOFT,stale_claim,5512 Metrowest Blvd,Orlando,ea9477c0-9d25-4a12-89fd-a44776a60ab9,,Bright 1-Bedroom Condo with Pool View at Palms Club – Available Now!
SOFT,stale_claim,5512 Metrowest Blvd,Orlando,ea9477c0-9d25-4a12-89fd-a44776a60ab9,,AVAILABLE NOW!
SOFT,stale_claim,5516 Decatur Street,Orlando,cf377548-fd2e-4a1a-a6cc-d33400e97b1f,,AVAILABLE NOW!
SOFT,stale_claim,5550 E Michigan St Unit 2330,Orlando,f3c88f1d-5aed-4794-bb82-cbed907d0e83,,Don't miss out on this fantastic opportunity to live in a prime location with great amenities at your fingertips.
SOFT,stale_claim,5550 E Michigan St Unit 2330,Orlando,f3c88f1d-5aed-4794-bb82-cbed907d0e83,,AVAILABLE NOW!!!
SOFT,stale_claim,5550 E Michigan St Unit 2330,Orlando,f3c88f1d-5aed-4794-bb82-cbed907d0e83,,Contact us TODAY to schedule a tour!!!
SOFT,stale_claim,5558 Maggiore Blvd,Lakeland,76c6cf6f-e015-45c9-912f-c808572d1a18,,Don’t miss your chance to call this Bridgewater beauty home — schedule your private tour today and experience the best of Lakeland living!
SOFT,stale_claim,5558 Maggiore Blvd,Lakeland,76c6cf6f-e015-45c9-912f-c808572d1a18,,Homes in this community go fast — don’t wait!
SOFT,stale_claim,561 Birgham Pl,Lake Mary,382b68dd-8875-452a-89d3-776c23eff2ba,,Don't miss the opportunity to make this your own personal haven in the heart of Lake Mary.
SOFT,stale_claim,561 Birgham Pl,Lake Mary,382b68dd-8875-452a-89d3-776c23eff2ba,,Call today to schedule your personal viewing!
SOFT,stale_claim,561 Birgham Pl,Lake Mary,382b68dd-8875-452a-89d3-776c23eff2ba,,Contact us today to schedule a viewing and experience the luxury and comfort this property has to offer.
SOFT,stale_claim,584 Piazza Point,Oviedo,5c75f093-06de-4d2f-8927-000deff3d00a,,Beautiful Home for Rent in Prime Oviedo Location – AVAILABLE NOW!
SOFT,stale_claim,590 Pinebranch Circle,Winter Springs,7856ded3-bf63-4cb9-92a4-3e839f28213e,,This end-unit gem is a must-see and won’t last long!
SOFT,stale_claim,6010 Village Circle,Orlando,fcc8551d-643e-40ff-b1ce-c23e4d74651e,,AVAILABLE NOW.
SOFT,stale_claim,602 Bloomingdale Dr,Davenport,b2275941-1240-49b0-a311-6540cbd90f7f,,Don't miss out on the opportunity to make this house your new home.
SOFT,stale_claim,602 Bloomingdale Dr,Davenport,b2275941-1240-49b0-a311-6540cbd90f7f,,Contact us today to schedule a viewing!
SOFT,stale_claim,6031 Bimini Twist Loop,Orlando,8633f2a0-6b57-41f3-b959-a02c20515690,,Schedule your private tour today and fall in love with lakeside living at its finest.
SOFT,stale_claim,608 S Lincoln Ave,Tampa,887ff2ff-aa08-497a-83df-1424ac0225d8,,Don't miss your chance to call this stunning home yours – schedule your showing today!
SOFT,stale_claim,611 Casa Park Court I,Winter Springs,dd5e3212-7656-4d5b-ac93-42f719d11008,,AVAILABLE NOW!!!
SOFT,stale_claim,611 E. Amelia Street,Orlando,e1d0304d-4dae-4914-9027-e86096ea2479,,Don’t miss your chance to call this stunning apartment your home!
SOFT,stale_claim,611 E. Amelia Street,Orlando,e1d0304d-4dae-4914-9027-e86096ea2479,,Contact us today to schedule a viewing and experience the charm and luxury of Lake Eola Heights living!
SOFT,stale_claim,611 E. Amelia Street,Orlando,bdb3dcbd-5349-471f-830f-43124639cc4d,,Don’t miss your chance to call this stunning apartment your home!
SOFT,stale_claim,611 E. Amelia Street,Orlando,bdb3dcbd-5349-471f-830f-43124639cc4d,,Contact us today to schedule a viewing and experience the charm and luxury of Lake Eola Heights living!
SOFT,stale_claim,6124 Curry Ford Rd. #250,Orlando,8294e2a4-caab-490d-a34a-17f40bfc9483,,AVAILABLE NOW!!
SOFT,stale_claim,6153 Metrowest Blvd,Orlando,4c033d18-87ee-490d-be7b-53f024e1f527,,AVAILABLE NOW!!!!!!!!!!
SOFT,stale_claim,616 Iris St,Altamonte Springs,0c7ddeb7-9ebd-4bc6-b954-fddff69b3cb7,,AVAILABLE NOW!
SOFT,stale_claim,6262 Yorktown Dr #177,Orlando,a6114d54-5738-47ad-b7fc-3e605e0bacc6,,AVAILABLE NOW!!!
SOFT,stale_claim,6262 Yorktown Dr #177,Orlando,a6114d54-5738-47ad-b7fc-3e605e0bacc6,,Don’t miss your chance to make this gem your new home!
SOFT,stale_claim,630 Kenwick APT 102 Cir,Casselberry,525c56cf-eae2-4d12-9c7e-8fdfd984cac1,,Don’t miss the opportunity to make this stylish Casselberry retreat your own.
SOFT,stale_claim,630 Linda Ct,Palm Harbor,865c4f45-98b7-42c0-80e9-22c6c2ff66bf,,Don’t miss out on this incredible opportunity to own a home in one of Palm Harbor’s most desirable neighborhoods!
SOFT,stale_claim,630 Linda Ct,Palm Harbor,865c4f45-98b7-42c0-80e9-22c6c2ff66bf,,Schedule your showing today.
SOFT,stale_claim,6330 Plymouth Sorrento Rd,Apopka,b40f0981-b193-406f-9bf9-7f9fb72c60ca,,Don't Miss Out!!
SOFT,stale_claim,6344 Kearce St,Orlando,74275a82-39c7-4a5b-97bc-053a8367265a,,Charming 3 Bedroom 2 Bathroom w/Attached Garage AVAILABLE IMMEDIATELY!!
SOFT,stale_claim,642 Desmoines Ct,Poinciana,94745487-bc27-492e-83ae-8488dff92d79,,Schedule your private tour today!
SOFT,stale_claim,647 Allerton Way,Sanford,2ab608f0-866a-40cb-9c42-6ad408c9c1cb,,AVAILABLE NOW!
SOFT,stale_claim,"6530 Swissco Dr, #1122",Orlando,f6f7564f-91ba-4e04-9906-6c3318ee2bc8,,"AVAILABLE TODAY, but won't last long!!!"
SOFT,stale_claim,6585 Great Bear Drive,Lakeland,57ecf9d7-350a-4f37-b935-7eb3982f6b38,,"Don't miss out on this opportunity to live in a beautiful home in Lakeland, FL."
SOFT,stale_claim,6585 Great Bear Drive,Lakeland,57ecf9d7-350a-4f37-b935-7eb3982f6b38,,Contact us today to schedule a tour and see all that this house has to offer.
SOFT,stale_claim,6592 Great Bear Dr,Lakeland,35a786b1-9940-4972-994a-1abe9c55d1cb,,"Don't miss out on this opportunity to live in a beautiful home in Lakeland, FL."
SOFT,stale_claim,6592 Great Bear Dr,Lakeland,35a786b1-9940-4972-994a-1abe9c55d1cb,,Contact us today to schedule a tour and see all that this house has to offer.
SOFT,stale_claim,663 Red Wing Dr.,Lake Mary,450a92de-ed54-417b-8f3a-ea6ad6282c89,,AVAILABLE NOW!!
SOFT,stale_claim,6634 Duncaster St,Windermere,54e582a2-b61f-42db-b770-3f061894f7fe,,AVAILABLE NOW!!!
SOFT,stale_claim,6875 Broglie St,Orlando,7417b59e-112f-4263-8a3b-60b66218dcf5,,AVAILABLE NOW!!
SOFT,stale_claim,7010 Arcadian Ct,Mount Dora,f4f39652-68cd-40dd-bd58-b30a721ed007,,"3 Bedroom 2 Bath home for rent in Country Club of Mount Dora, a Golf Course Community AVAILABLE NOW!"
SOFT,stale_claim,7106 - 7108 S Kissimme St.,Tampa,75c4d63f-75af-4359-a9ff-f3f75372f51a,,2 Bed / 1 Bath – 2nd Floor Apartment Available Now!
SOFT,stale_claim,7106 - 7108 S Kissimme St.,Tampa,75c4d63f-75af-4359-a9ff-f3f75372f51a,,Call today to ask about current incentives!
SOFT,stale_claim,72 Las Brisas Way,Kissimmee,9b05cbcf-f65c-4822-8325-e6d08d96e961,,AVAILABLE NOW!!!
SOFT,stale_claim,720 Buena Vista St,Lakeland,dae4c2fc-156d-4635-9461-136c90da3f46,,Don't miss out on this wonderful opportunity to make this house your new home.
SOFT,stale_claim,724 Yager Ln,The Villages,297d3e3a-365e-4beb-b501-a7f5f5572919,,"3-bedroom, 2-bathroom unfurnished home in The Villages **AVAILABLE NOW**"
SOFT,stale_claim,724 Yager Ln,The Villages,297d3e3a-365e-4beb-b501-a7f5f5572919,,Hurry and schedule a tour today and make this your new home sweet home!
SOFT,stale_claim,724 Yager Ln,The Villages,297d3e3a-365e-4beb-b501-a7f5f5572919,,Hurry and schedule a tour today and make this your new home sweet home!
SOFT,stale_claim,731 W Canton Ave,Winter Park,26a6f8a7-367f-4dcd-a5ea-ba649e376f83,,"Don't miss the opportunity to make this meticulously maintained bungalow your new home, where comfort, convenience, and tranquility come together seamlessly."
SOFT,stale_claim,731 W Canton Ave,Winter Park,26a6f8a7-367f-4dcd-a5ea-ba649e376f83,,Don't miss the opportunity to experience the pinnacle of Winter Park living!
SOFT,stale_claim,73rd Ave,Saint Petersburg,9083954a-7690-4356-99eb-783c81869eb9,,Schedule a tour today and make this tropical oasis your new home sweet home!
SOFT,stale_claim,7457 Ibis Dr,Lakeland,604427d6-e9f0-471f-9d54-2f9616afe385,,Don’t miss this opportunity to live in one of Lakeland’s most desirable neighborhoods!
SOFT,stale_claim,7468 Aprelle Dr,Sanford,2efaa0bb-fcf4-43a1-b639-f1786cb62b53,,Don't miss your opportunity to own this incredible home—schedule your private showing today!
SOFT,stale_claim,7468 Aprelle Dr,Sanford,2efaa0bb-fcf4-43a1-b639-f1786cb62b53,,AVAILABLE NOW!!
SOFT,stale_claim,7510 Blossom Ave,Tampa,b7efc007-d2f3-4d44-882e-2b2265fb55bf,,Don't miss your opportunity to own this exceptional property.
SOFT,stale_claim,7510 Blossom Ave,Tampa,b7efc007-d2f3-4d44-882e-2b2265fb55bf,,"Schedule a showing today and prepare to be amazed by the endless possibilities that await you in this remarkable 3-bedroom, 2-bathroom home."
SOFT,stale_claim,7619 Simms Ave,Orlando,fce04623-a1b8-4a60-bfad-1aeb4b0a8498,,AVAILABLE NOW!!!
SOFT,stale_claim,765 Hendrix Ave,Orlando,39e6c519-a3fb-4dc5-a09e-6b97de039daf,,Don't miss your chance to experience the epitome of contemporary living in this exquisite new construction home.
SOFT,stale_claim,765 Hendrix Ave,Orlando,39e6c519-a3fb-4dc5-a09e-6b97de039daf,,Schedule your viewing today and prepare to fall in love with your new lifestyle!
SOFT,stale_claim,769 Star Magnolia Dr,Kissimmee,5fee5d5f-e1c3-45a6-b971-49c64ed4c0d0,,Apply Today!
SOFT,stale_claim,769 Star Magnolia Dr,Kissimmee,5fee5d5f-e1c3-45a6-b971-49c64ed4c0d0,,**BONUS AMENITY INCLUDED** A portion of Tenant's total amount due will be used to have HVAC filters delivered to their home approximately every 60 days under the Utility & Maintenance Reduction Program.**AVAILABLE NOW – 
SOFT,stale_claim,7705 N Branch Ave,Tampa,73d7670f-9611-4077-bea8-90344ef20471,,Don't miss your chance to own a piece of Seminole Heights charm.
SOFT,stale_claim,7705 N Branch Ave,Tampa,73d7670f-9611-4077-bea8-90344ef20471,,Schedule your private showing today and experience the best of urban living in this inviting townhome oasis.
SOFT,stale_claim,804 E. 8th Street,Sanford,f175f6fb-0f0b-4f75-bd0f-698daabf4f2b,,Adorable 3 Bed 2 Bath Sanford Home Available IMMEDIATELY!
SOFT,stale_claim,804 E. 8th Street,Sanford,f175f6fb-0f0b-4f75-bd0f-698daabf4f2b,,Call today to schedule your personal viewing!
SOFT,stale_claim,818 Eddy St,Lakeland,f339a52f-81db-4b08-a55a-9e5a84ec2411,,Don't miss out on the opportunity to make this lovely Lakeland home yours!
SOFT,stale_claim,8191 Mosaic Ln,Winter Garden,187b2b7e-1723-4061-8e8f-a2a8f82a7358,,AVAILABLE NOW!!
SOFT,stale_claim,8203-22 Sun Spring Circle,Orlando,10e0a886-ece6-407d-b8b1-0520cd85e6ef,,AVAILABLE NOW!!!
SOFT,stale_claim,8203-62 Sun Spring Circle,Orlando,c6d29cee-c8a9-4cc5-9fe4-03972ccc72d9,,"Homes in this area move quickly, so don’t miss your opportunity to make this charming condo your next home."
SOFT,stale_claim,8205-31 Sun Spring Circle,Orlando,6651a170-28c5-4455-ae22-560c7c30b018,,Please call for your private showing!!!
SOFT,stale_claim,8205-31 Sun Spring Circle,Orlando,6651a170-28c5-4455-ae22-560c7c30b018,,AVAILABLE NOW!!
SOFT,stale_claim,8211-71 Sun Spring Circle,Orlando,0432d10c-807e-4dfd-a583-0b85a4cf412c,,AVAILABLE NOW!!
SOFT,stale_claim,8215-61 Sun Spring Circle,Orlando,b1f7cace-edf9-46aa-9036-c83d9e01575f,,AVAILABLE Now!!
SOFT,stale_claim,824 Wood Briar Loop,Sanford,b08902fd-59f9-4d01-9a31-b648d222b1a5,,Schedule a tour today and discover your perfect home.
SOFT,stale_claim,824 Wood Briar Loop,Sanford,b08902fd-59f9-4d01-9a31-b648d222b1a5,,AVAILABLE  NOW!!!
SOFT,stale_claim,825 Bartlet Ln,The Villages,0207d053-c1b7-49b5-8e71-1a4080c24aa6,,Don't miss out on this fantastic opportunity to make this house a home.
SOFT,stale_claim,825 Bartlet Ln,The Villages,0207d053-c1b7-49b5-8e71-1a4080c24aa6,,Schedule a visit today!
